Transform code to requirement:,code:,"Subscribed Model private String SubscriberName;
private String SubscriberReqno;
private String SubscriberModule;
private String SubscriberKeyword1;
private String SubscriberKeyword2;public SubscribedModel(String sn, String sr, String sm, String sk1, String sk2)
{
SubscriberName = sn;
SubscriberReqno = sr;
SubscriberModule = sm;
SubscriberKeyword1 = sk1;
SubscriberKeyword2 = s public String GetSubscriberName() { return SubscriberName;} public String GetSubscriberReqno() { return SubscriberReqno;} public String GetSubscriberModule() { return SubscriberModule;} public String GetSubscriberKeyword1() { return SubscriberKeyword1;} public String GetSubscriberKeyword2() { return SubscriberKeyword2;}",requirement:,On registration a subscriber shall register itself under the control of a subscribermanager
Transform code to requirement:,code:,"Call Back private Hash table requirementDescTable = new Hash table();

 private Hash table constraintDescTable = new Hash table();

 private Hash table performanceModelTable = new Hash table();

 private PerformanceModel performance model= nullpublic void parseSpeculateInformation(String str)
 {

System. out. println(""Received String = "" + str);

Connection conn = null;

Statement stmt = null;

DriverDescription dd = null;

String eventType = null; // public void identifyPerformanceModels()
 {

Connection conn = null;
ResultSet rs = null;
Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;

Enumeration subscriberTableEnumeration = nu public void pullInformationFromDoors()
 {

String serverIP = ""140.192.37.150"";

String[] attribute = { ""Value"", ""Logic"", ""Units"", ""Attribute"" };

String subscriberName = null;

Vector constraints = n public void insertValuesInDataBase()
 {

Connection conn = null;

Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector = null;

ConstraintsDescription cd = null;
 public void createExecuteString()
 {

Connection conn = null;

Statement stmt = null;

ResultSet rs = null;

StringBuffer sb = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector public void parseImpactReport(String str)
 {

Connection conn = null;

Statement stmt = null;

Vector constraintsVector = null;
Vector driversVector = null;

ConstraintsDescription constraint = null;

int driverLoop",requirement:,The subscribermanager shall immediately process speculative events.
Transform code to requirement:,code:,"Call Back private Hash table requirementDescTable = new Hash table();

 private Hash table constraintDescTable = new Hash table();

 private Hash table performanceModelTable = new Hash table();

 private PerformanceModel performance model= nullpublic void parseSpeculateInformation(String str)
 {

System. out. println(""Received String = "" + str);

Connection conn = null;

Statement stmt = null;

DriverDescription dd = null;

String eventType = null; // public void identifyPerformanceModels()
 {

Connection conn = null;
ResultSet rs = null;
Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;

Enumeration subscriberTableEnumeration = nu public void pullInformationFromDoors()
 {

String serverIP = ""140.192.37.150"";

String[] attribute = { ""Value"", ""Logic"", ""Units"", ""Attribute"" };

String subscriberName = null;

Vector constraints = n public void insertValuesInDataBase()
 {

Connection conn = null;

Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector = null;

ConstraintsDescription cd = null;
 public void createExecuteString()
 {

Connection conn = null;

Statement stmt = null;

ResultSet rs = null;

StringBuffer sb = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector public void parseImpactReport(String str)
 {

Connection conn = null;

Statement stmt = null;

Vector constraintsVector = null;
Vector driversVector = null;

ConstraintsDescription constraint = null;

int driverLoop",requirement:,The subscribermanager shall report results indicating whether the speculative change negatively impacts other requirements and constraints.
Transform code to requirement:,code:,"Call Back private Hash table requirementDescTable = new Hash table();

 private Hash table constraintDescTable = new Hash table();

 private Hash table performanceModelTable = new Hash table();

 private PerformanceModel performance model= nullpublic void parseSpeculateInformation(String str)
 {

System. out. println(""Received String = "" + str);

Connection conn = null;

Statement stmt = null;

DriverDescription dd = null;

String eventType = null; // public void identifyPerformanceModels()
 {

Connection conn = null;
ResultSet rs = null;
Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;

Enumeration subscriberTableEnumeration = nu public void pullInformationFromDoors()
 {

String serverIP = ""140.192.37.150"";

String[] attribute = { ""Value"", ""Logic"", ""Units"", ""Attribute"" };

String subscriberName = null;

Vector constraints = n public void insertValuesInDataBase()
 {

Connection conn = null;

Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector = null;

ConstraintsDescription cd = null;
 public void createExecuteString()
 {

Connection conn = null;

Statement stmt = null;

ResultSet rs = null;

StringBuffer sb = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector public void parseImpactReport(String str)
 {

Connection conn = null;

Statement stmt = null;

Vector constraintsVector = null;
Vector driversVector = null;

ConstraintsDescription constraint = null;

int driverLoop",requirement:,For speculative events; the eventserver shall construct a composite event message.
Transform code to requirement:,code:,"Call Back private Hash table requirementDescTable = new Hash table();

 private Hash table constraintDescTable = new Hash table();

 private Hash table performanceModelTable = new Hash table();

 private PerformanceModel performance model= nullpublic void parseSpeculateInformation(String str)
 {

System. out. println(""Received String = "" + str);

Connection conn = null;

Statement stmt = null;

DriverDescription dd = null;

String eventType = null; // public void identifyPerformanceModels()
 {

Connection conn = null;
ResultSet rs = null;
Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;

Enumeration subscriberTableEnumeration = nu public void pullInformationFromDoors()
 {

String serverIP = ""140.192.37.150"";

String[] attribute = { ""Value"", ""Logic"", ""Units"", ""Attribute"" };

String subscriberName = null;

Vector constraints = n public void insertValuesInDataBase()
 {

Connection conn = null;

Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector = null;

ConstraintsDescription cd = null;
 public void createExecuteString()
 {

Connection conn = null;

Statement stmt = null;

ResultSet rs = null;

StringBuffer sb = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector public void parseImpactReport(String str)
 {

Connection conn = null;

Statement stmt = null;

Vector constraintsVector = null;
Vector driversVector = null;

ConstraintsDescription constraint = null;

int driverLoop",requirement:,The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.
Transform code to requirement:,code:,"Call Back private Hash table requirementDescTable = new Hash table();

 private Hash table constraintDescTable = new Hash table();

 private Hash table performanceModelTable = new Hash table();

 private PerformanceModel performance model= nullpublic void parseSpeculateInformation(String str)
 {

System. out. println(""Received String = "" + str);

Connection conn = null;

Statement stmt = null;

DriverDescription dd = null;

String eventType = null; // public void identifyPerformanceModels()
 {

Connection conn = null;
ResultSet rs = null;
Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;

Enumeration subscriberTableEnumeration = nu public void pullInformationFromDoors()
 {

String serverIP = ""140.192.37.150"";

String[] attribute = { ""Value"", ""Logic"", ""Units"", ""Attribute"" };

String subscriberName = null;

Vector constraints = n public void insertValuesInDataBase()
 {

Connection conn = null;

Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector = null;

ConstraintsDescription cd = null;
 public void createExecuteString()
 {

Connection conn = null;

Statement stmt = null;

ResultSet rs = null;

StringBuffer sb = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector public void parseImpactReport(String str)
 {

Connection conn = null;

Statement stmt = null;

Vector constraintsVector = null;
Vector driversVector = null;

ConstraintsDescription constraint = null;

int driverLoop",requirement:,The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.
Transform code to requirement:,code:,"Call Back private Hash table requirementDescTable = new Hash table();

 private Hash table constraintDescTable = new Hash table();

 private Hash table performanceModelTable = new Hash table();

 private PerformanceModel performance model= nullpublic void parseSpeculateInformation(String str)
 {

System. out. println(""Received String = "" + str);

Connection conn = null;

Statement stmt = null;

DriverDescription dd = null;

String eventType = null; // public void identifyPerformanceModels()
 {

Connection conn = null;
ResultSet rs = null;
Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;

Enumeration subscriberTableEnumeration = nu public void pullInformationFromDoors()
 {

String serverIP = ""140.192.37.150"";

String[] attribute = { ""Value"", ""Logic"", ""Units"", ""Attribute"" };

String subscriberName = null;

Vector constraints = n public void insertValuesInDataBase()
 {

Connection conn = null;

Statement stmt = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector = null;

ConstraintsDescription cd = null;
 public void createExecuteString()
 {

Connection conn = null;

Statement stmt = null;

ResultSet rs = null;

StringBuffer sb = null;

String subscriberName = null;

DriverDescription dd = null;
Vector driverVector public void parseImpactReport(String str)
 {

Connection conn = null;

Statement stmt = null;

Vector constraintsVector = null;
Vector driversVector = null;

ConstraintsDescription constraint = null;

int driverLoop",requirement:,The eventserver shall send the customized message to each impacted executable model.
Transform code to requirement:,code:,"Doors Thread static private int count = 0;
 private int taskNumber;
 protected Done done;
 ServerSocket theServer;

 private Connection conn;
 private Statement stmt;
 private ResultSet rs; DOORsThread(ServerSocket ss)
 {
 theServer = ss;
 count++;
 taskNumber = count;
 } public void run()
 {

 while( true)
 {
 try
 {

Socket client = theServer. accept();
BufferedReader input = new BufferedReader( new InputStreamReader( client. getInputStream()));
PrintWriter output = new P",requirement:,The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.
Transform code to requirement:,code:,"DOORs Thread Pool public final static int defaultPort = 2347;
 ServerSocket theServer;
 // static int numberOfThreads = 3; //@param argsNo arguments are used.
 public static void main(String args[])
 {

ThreadPool pool = new ThreadPool(1);

 int port = defaultPort;
 try
 {
 ServerSocket ss = new ServerSocket( port);
 for",requirement:,The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.
Transform code to requirement:,code:,"DOORs Thread Pool public final static int defaultPort = 2347;
 ServerSocket theServer;
 // static int numberOfThreads = 3; //@param argsNo arguments are used.
 public static void main(String args[])
 {

ThreadPool pool = new ThreadPool(1);

 int port = defaultPort;
 try
 {
 ServerSocket ss = new ServerSocket( port);
 for",requirement:,The user shall view all evolutionary events received for a specific artifact in the order in which they were received.
Transform code to requirement:,code:,"Event Detail Dialog private GridBagLayout grid bag;
private GridBagConstraints c;

// objects in top panel
private JPanel topPanel;
private JLabel modelLabel;
private JLabel typeLabel;
private JTextField modelField;
p public EventDetailDialog(EventsProcessor parent, boolean modal,Notification_Event nEvt, boolean mode)
{

super ( parent, modal);
 setTitle(""Event Details"");
 getContentPane (). setLayout (private void closeDialog(WindowEvent evt)
{
setVisible ( false);
dispose ();
} // event listener for ""Ok/Update"" button
private void okButtonActionPerformed (ActionEvent evt)
{

 if ( displayMode == true)
 {

// m_ parent.DeleteEvent( m_Evt. m_SubscriberName, m_ // event listener for ""Cancel"" button
private void cancelButtonActionPerformed (ActionEvent evt)
{
setVisible ( false);
dispose ();
} private void LeftListClicked(MouseEvent e){

 if (!LeftList. isSelectionEmpty()) {

 int index = LeftList. getSelectedIndex();
 Requirement requirement= (Requirement) m_Evt. m_LeftSideprivate void RightListClicked(MouseEvent e){

 if (!RightList. isSelectionEmpty()) {

 int index = RightList. getSelectedIndex();
 Requirement requirement= (Requirement) m_Evt. m_RightS",requirement:,The user shall view all evolutionary events received for a specific artifact in the order in which they were received.
Transform code to requirement:,code:,"Event Detail Dialog private GridBagLayout grid bag;
private GridBagConstraints c;

// objects in top panel
private JPanel topPanel;
private JLabel modelLabel;
private JLabel typeLabel;
private JTextField modelField;
p public EventDetailDialog(EventsProcessor parent, boolean modal,Notification_Event nEvt, boolean mode)
{

super ( parent, modal);
 setTitle(""Event Details"");
 getContentPane (). setLayout (private void closeDialog(WindowEvent evt)
{
setVisible ( false);
dispose ();
} // event listener for ""Ok/Update"" button
private void okButtonActionPerformed (ActionEvent evt)
{

 if ( displayMode == true)
 {

// m_ parent.DeleteEvent( m_Evt. m_SubscriberName, m_ // event listener for ""Cancel"" button
private void cancelButtonActionPerformed (ActionEvent evt)
{
setVisible ( false);
dispose ();
} private void LeftListClicked(MouseEvent e){

 if (!LeftList. isSelectionEmpty()) {

 int index = LeftList. getSelectedIndex();
 Requirement requirement= (Requirement) m_Evt. m_LeftSideprivate void RightListClicked(MouseEvent e){

 if (!RightList. isSelectionEmpty()) {

 int index = RightList. getSelectedIndex();
 Requirement requirement= (Requirement) m_Evt. m_RightS",requirement:,The user shall update related artifacts according to the information contained in the event messages.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,The user shall be able to delete subscriptions.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,A subscribermanager shall manage traces for one or more artifacts.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,Event types shall include adding new requirements.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,Event types shall include decomposing one requirement into two or more requirements.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,Event types shall include refining one requirement by adding an additional requirement to the existing one.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,Event types shall include modifying a requirement.
Transform code to requirement:,code:,"Events Processor // event list
 private JList eventList;
 private DefaultListModel listModel;
 private ArrayList events;

 // popup menu
 private JPopupMenu popup;

 // Subscriber name
 String m_SubscriberName;

 // list of requirements to be d public EventsProcessor(Notification_Processing parent, boolean modal, String SubsName)
 {

 setTitle(""EventsProcessor"");

addWindowListener( new WindowAdapter()
{
 public void windowClosing(WindowEve void exitApplication() {
m_ parent.UpdateDisplayList();
 this. setVisible( false);
 this. dispose();
} // action for "" double click on Event List""
 private void doubleClickEventList (MouseEvent evt)
 {

int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
Notification // action for ""Open First Record"" in popup menu
 private void popupOpenActionPerformed (ActionEvent evt)
 {
if (! listModel. isEmpty())
{
 int index =0;
 try
 {
Notification_Event nEvt1 = (Notificati / action for ""View Current Record"" in popup menu
 private void popupViewActionPerformed (ActionEvent evt)
 {
int index = eventList. getSelectedIndex();
if ( index != -1)
{
 try
 {
N void DeleteEvent(String SubscriberName, String EventID)
 {

try
{

 int i, j=-1;
 for ( i=0; i< events. size(); i++)
 {
Notification_Event nEvt = (Notification_Event) events. get( i);
i void DeleteRelatedEvents()
 {

while ( m_Deleterequirement List. size()!=0)
{

 Requirement requirement= (Requirement)( m_Deleterequirement List. get(0));

 m_Deleterequirement List. remove(0);
void AddSubscription(String SubscriberName, Requirement requirement )
 {

String SubscriberDependency = ""Requirements"";

String Message = ""ADD_SUBSCRIPTION""+""|"";
Message += m_UserName + ""|"";
Message += Subscribervoid DeleteSubscription(String SubscriberName, Requirement requirement )
 {
String Message = ""REMOVE_SUBSCRIPTION""+""|"";
Message += SubscriberName + ""|"";
Message += requirement . m_RequirementID + "","";
Message += req void UpdateDisplayList()
 {

listModel. removeAllElements();

for ( int j=0; j< events. size(); j++)
{

 Notification_Event nEvt = (Notification_Event) events. get( j);

 String displayStri // Passes a CHECK_SUBSCRIPTION message to the eventserver and waits for a response
private boolean Check_Subscription(String ip,
 int PortNo,
 String SubscriberName,
 String Requirement // Takes an event string returned from the eventserver and
// extracts True or False response
private boolean Analyze_CheckSubscription(String str)
{
StringTokenizer tokens = new StringTokenizer( str,""|"");
String Messag",requirement:,Event types shall include deleting a requirement.
